parent_ref_no,parent_inci_name,parent_function,parent_main_cat,parent_cas,position_dans_groupe,total_dans_groupe,sub_molecule,sub_matter_type,sub_size_category,sub_name_length,sub_main_function
87488,ACETOBACTER/ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/HORDEUM VULGARE SEED/SOYBEAN SEED/RICE SEED/CANAVALIA GLADIATA SEED/PHASEOLUS ANGULARIS SEED/COIX LACHRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA UTILIS SEED/SETARIA ITALICA SEED/MILLET SEED/CITRUS UNSHIU FRUIT/VITIS LABRUSCA FRUIT/APPLE FRUIT/VITIS COIGNETIAE FRUIT/MUSA SAPIENTUM FRUIT/PEACH FRUIT/DIOSPYROS KAKI FRUIT/PAPAYA FRUIT/PYRUS PYRIFOLIA FRUIT/WATERMELON FRUIT/PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/CUCURBITA MAXIMA FRUIT/RUBUS IDAEUS FRUIT/FORTUNELLA CRASSIFOLIA FRUIT/CITRUS JUNOS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ZIZYPHUS JUJUBA FRUIT/CASTANEA CRENATA FRUIT/LYCIUM CHINENSE FRUIT/ACTINIDIA POLYGAMA FRUIT/PRUNUS SALICINA FRUIT/AKEBIA QUINATA FRUIT/MOMORDICA GROSVENORII FRUIT/CRATAEGUS CUNEATA FRUIT/CORNUS OFFICINALIS FRUIT/EUPHORIA LONGAN FRUIT/PANAX GINSENG FRUIT/IPOMOEA BATATAS ROOT/HELIANTHUS TUBEROSUS TUBER/CARROT ROOT/ONION BULB/BETA VULGARIS ROOT/COLOCASIA ESCULENTA TUBER/DIOSCOREA JAPONICA RHIZOME/RADISH ROOT/TURNIP ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/POLYMNIA SONCHIFOLIA ROOT/LILIUM AURATUM BULB/SAGITTARIA TRIFOLIA EDULIS TUBER/GINGER RHIZOME/GARLIC BULB/GLYCYRRHIZA GLABRA ROOT/POLYGONATUM ODORATUM RHIZOME/TURMERIC RHIZOME/ACANTHOPANAX GRACILISTYLUS ROOT/CABBAGE LEAF/STEM/PERILLA OCYMOIDES LEAF/MORUS BOMBYCIS LEAF/HEMEROCALLIS FULVA KWANSO FLOWER/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/SASA VEITCHII LEAF/GLECHOMA HEDERACEA/MATRICARIA FLOWER/EQUISETUM ARVENSE/ISODON JAPONICUS/SAFFLOWER FLOWER/PLANTAGO ASIATICA/DANDELION/LAMINARIA JAPONICA LEAF/UNDARIA PINNATIFIDA LEAF/RHODOGLOSSUM PULCHERUM LEAF/NEMACYSTUS DECIPIENS/SESAME SEED/JUGLANS SIEBOLDIANA SEED/GINKGO BILOBA SEED/PINUS KORAIENSIS SEED/CASSIA OBTUSIFOLIA SEED/GRIFOLA FRONDOSA FRUITING BODY/HERICIUM ERINACEUM FRUITING BODY/LENTINUS EDODES FRUITING BODY/AURICULARIA AURICULA FRUITING BODY FERMENT EXTRACT,SKIN CONDITIONING,Autre,,66,94,ACANTHOPANAX GRACILISTYLUS ROOT,Botanique,Moyenne (26-50),31,Autre
87488,ACETOBACTER/ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/HORDEUM VULGARE SEED/SOYBEAN SEED/RICE SEED/CANAVALIA GLADIATA SEED/PHASEOLUS ANGULARIS SEED/COIX LACHRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA UTILIS SEED/SETARIA ITALICA SEED/MILLET SEED/CITRUS UNSHIU FRUIT/VITIS LABRUSCA FRUIT/APPLE FRUIT/VITIS COIGNETIAE FRUIT/MUSA SAPIENTUM FRUIT/PEACH FRUIT/DIOSPYROS KAKI FRUIT/PAPAYA FRUIT/PYRUS PYRIFOLIA FRUIT/WATERMELON FRUIT/PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/CUCURBITA MAXIMA FRUIT/RUBUS IDAEUS FRUIT/FORTUNELLA CRASSIFOLIA FRUIT/CITRUS JUNOS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ZIZYPHUS JUJUBA FRUIT/CASTANEA CRENATA FRUIT/LYCIUM CHINENSE FRUIT/ACTINIDIA POLYGAMA FRUIT/PRUNUS SALICINA FRUIT/AKEBIA QUINATA FRUIT/MOMORDICA GROSVENORII FRUIT/CRATAEGUS CUNEATA FRUIT/CORNUS OFFICINALIS FRUIT/EUPHORIA LONGAN FRUIT/PANAX GINSENG FRUIT/IPOMOEA BATATAS ROOT/HELIANTHUS TUBEROSUS TUBER/CARROT ROOT/ONION BULB/BETA VULGARIS ROOT/COLOCASIA ESCULENTA TUBER/DIOSCOREA JAPONICA RHIZOME/RADISH ROOT/TURNIP ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/POLYMNIA SONCHIFOLIA ROOT/LILIUM AURATUM BULB/SAGITTARIA TRIFOLIA EDULIS TUBER/GINGER RHIZOME/GARLIC BULB/GLYCYRRHIZA GLABRA ROOT/POLYGONATUM ODORATUM RHIZOME/TURMERIC RHIZOME/ACANTHOPANAX GRACILISTYLUS ROOT/CABBAGE LEAF/STEM/PERILLA OCYMOIDES LEAF/MORUS BOMBYCIS LEAF/HEMEROCALLIS FULVA KWANSO FLOWER/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/SASA VEITCHII LEAF/GLECHOMA HEDERACEA/MATRICARIA FLOWER/EQUISETUM ARVENSE/ISODON JAPONICUS/SAFFLOWER FLOWER/PLANTAGO ASIATICA/DANDELION/LAMINARIA JAPONICA LEAF/UNDARIA PINNATIFIDA LEAF/RHODOGLOSSUM PULCHERUM LEAF/NEMACYSTUS DECIPIENS/SESAME SEED/JUGLANS SIEBOLDIANA SEED/GINKGO BILOBA SEED/PINUS KORAIENSIS SEED/CASSIA OBTUSIFOLIA SEED/GRIFOLA FRONDOSA FRUITING BODY/HERICIUM ERINACEUM FRUITING BODY/LENTINUS EDODES FRUITING BODY/AURICULARIA AURICULA FRUITING BODY FERMENT EXTRACT,SKIN CONDITIONING,Autre,,71,94,HEMEROCALLIS FULVA KWANSO FLOWER,Botanique,Moyenne (26-50),32,Autre
87488,ACETOBACTER/ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/HORDEUM VULGARE SEED/SOYBEAN SEED/RICE SEED/CANAVALIA GLADIATA SEED/PHASEOLUS ANGULARIS SEED/COIX LACHRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA UTILIS SEED/SETARIA ITALICA SEED/MILLET SEED/CITRUS UNSHIU FRUIT/VITIS LABRUSCA FRUIT/APPLE FRUIT/VITIS COIGNETIAE FRUIT/MUSA SAPIENTUM FRUIT/PEACH FRUIT/DIOSPYROS KAKI FRUIT/PAPAYA FRUIT/PYRUS PYRIFOLIA FRUIT/WATERMELON FRUIT/PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/CUCURBITA MAXIMA FRUIT/RUBUS IDAEUS FRUIT/FORTUNELLA CRASSIFOLIA FRUIT/CITRUS JUNOS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ZIZYPHUS JUJUBA FRUIT/CASTANEA CRENATA FRUIT/LYCIUM CHINENSE FRUIT/ACTINIDIA POLYGAMA FRUIT/PRUNUS SALICINA FRUIT/AKEBIA QUINATA FRUIT/MOMORDICA GROSVENORII FRUIT/CRATAEGUS CUNEATA FRUIT/CORNUS OFFICINALIS FRUIT/EUPHORIA LONGAN FRUIT/PANAX GINSENG FRUIT/IPOMOEA BATATAS ROOT/HELIANTHUS TUBEROSUS TUBER/CARROT ROOT/ONION BULB/BETA VULGARIS ROOT/COLOCASIA ESCULENTA TUBER/DIOSCOREA JAPONICA RHIZOME/RADISH ROOT/TURNIP ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/POLYMNIA SONCHIFOLIA ROOT/LILIUM AURATUM BULB/SAGITTARIA TRIFOLIA EDULIS TUBER/GINGER RHIZOME/GARLIC BULB/GLYCYRRHIZA GLABRA ROOT/POLYGONATUM ODORATUM RHIZOME/TURMERIC RHIZOME/ACANTHOPANAX GRACILISTYLUS ROOT/CABBAGE LEAF/STEM/PERILLA OCYMOIDES LEAF/MORUS BOMBYCIS LEAF/HEMEROCALLIS FULVA KWANSO FLOWER/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/SASA VEITCHII LEAF/GLECHOMA HEDERACEA/MATRICARIA FLOWER/EQUISETUM ARVENSE/ISODON JAPONICUS/SAFFLOWER FLOWER/PLANTAGO ASIATICA/DANDELION/LAMINARIA JAPONICA LEAF/UNDARIA PINNATIFIDA LEAF/RHODOGLOSSUM PULCHERUM LEAF/NEMACYSTUS DECIPIENS/SESAME SEED/JUGLANS SIEBOLDIANA SEED/GINKGO BILOBA SEED/PINUS KORAIENSIS SEED/CASSIA OBTUSIFOLIA SEED/GRIFOLA FRONDOSA FRUITING BODY/HERICIUM ERINACEUM FRUITING BODY/LENTINUS EDODES FRUITING BODY/AURICULARIA AURICULA FRUITING BODY FERMENT EXTRACT,SKIN CONDITIONING,Autre,,84,94,RHODOGLOSSUM PULCHERUM LEAF,Botanique,Moyenne (26-50),27,Autre
87488,ACETOBACTER/ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/HORDEUM VULGARE SEED/SOYBEAN SEED/RICE SEED/CANAVALIA GLADIATA SEED/PHASEOLUS ANGULARIS SEED/COIX LACHRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA UTILIS SEED/SETARIA ITALICA SEED/MILLET SEED/CITRUS UNSHIU FRUIT/VITIS LABRUSCA FRUIT/APPLE FRUIT/VITIS COIGNETIAE FRUIT/MUSA SAPIENTUM FRUIT/PEACH FRUIT/DIOSPYROS KAKI FRUIT/PAPAYA FRUIT/PYRUS PYRIFOLIA FRUIT/WATERMELON FRUIT/PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/CUCURBITA MAXIMA FRUIT/RUBUS IDAEUS FRUIT/FORTUNELLA CRASSIFOLIA FRUIT/CITRUS JUNOS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ZIZYPHUS JUJUBA FRUIT/CASTANEA CRENATA FRUIT/LYCIUM CHINENSE FRUIT/ACTINIDIA POLYGAMA FRUIT/PRUNUS SALICINA FRUIT/AKEBIA QUINATA FRUIT/MOMORDICA GROSVENORII FRUIT/CRATAEGUS CUNEATA FRUIT/CORNUS OFFICINALIS FRUIT/EUPHORIA LONGAN FRUIT/PANAX GINSENG FRUIT/IPOMOEA BATATAS ROOT/HELIANTHUS TUBEROSUS TUBER/CARROT ROOT/ONION BULB/BETA VULGARIS ROOT/COLOCASIA ESCULENTA TUBER/DIOSCOREA JAPONICA RHIZOME/RADISH ROOT/TURNIP ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/POLYMNIA SONCHIFOLIA ROOT/LILIUM AURATUM BULB/SAGITTARIA TRIFOLIA EDULIS TUBER/GINGER RHIZOME/GARLIC BULB/GLYCYRRHIZA GLABRA ROOT/POLYGONATUM ODORATUM RHIZOME/TURMERIC RHIZOME/ACANTHOPANAX GRACILISTYLUS ROOT/CABBAGE LEAF/STEM/PERILLA OCYMOIDES LEAF/MORUS BOMBYCIS LEAF/HEMEROCALLIS FULVA KWANSO FLOWER/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/SASA VEITCHII LEAF/GLECHOMA HEDERACEA/MATRICARIA FLOWER/EQUISETUM ARVENSE/ISODON JAPONICUS/SAFFLOWER FLOWER/PLANTAGO ASIATICA/DANDELION/LAMINARIA JAPONICA LEAF/UNDARIA PINNATIFIDA LEAF/RHODOGLOSSUM PULCHERUM LEAF/NEMACYSTUS DECIPIENS/SESAME SEED/JUGLANS SIEBOLDIANA SEED/GINKGO BILOBA SEED/PINUS KORAIENSIS SEED/CASSIA OBTUSIFOLIA SEED/GRIFOLA FRONDOSA FRUITING BODY/HERICIUM ERINACEUM FRUITING BODY/LENTINUS EDODES FRUITING BODY/AURICULARIA AURICULA FRUITING BODY FERMENT EXTRACT,SKIN CONDITIONING,Autre,,91,94,GRIFOLA FRONDOSA FRUITING BODY,Botanique,Moyenne (26-50),30,Autre
87488,ACETOBACTER/ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/HORDEUM VULGARE SEED/SOYBEAN SEED/RICE SEED/CANAVALIA GLADIATA SEED/PHASEOLUS ANGULARIS SEED/COIX LACHRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA UTILIS SEED/SETARIA ITALICA SEED/MILLET SEED/CITRUS UNSHIU FRUIT/VITIS LABRUSCA FRUIT/APPLE FRUIT/VITIS COIGNETIAE FRUIT/MUSA SAPIENTUM FRUIT/PEACH FRUIT/DIOSPYROS KAKI FRUIT/PAPAYA FRUIT/PYRUS PYRIFOLIA FRUIT/WATERMELON FRUIT/PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/CUCURBITA MAXIMA FRUIT/RUBUS IDAEUS FRUIT/FORTUNELLA CRASSIFOLIA FRUIT/CITRUS JUNOS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ZIZYPHUS JUJUBA FRUIT/CASTANEA CRENATA FRUIT/LYCIUM CHINENSE FRUIT/ACTINIDIA POLYGAMA FRUIT/PRUNUS SALICINA FRUIT/AKEBIA QUINATA FRUIT/MOMORDICA GROSVENORII FRUIT/CRATAEGUS CUNEATA FRUIT/CORNUS OFFICINALIS FRUIT/EUPHORIA LONGAN FRUIT/PANAX GINSENG FRUIT/IPOMOEA BATATAS ROOT/HELIANTHUS TUBEROSUS TUBER/CARROT ROOT/ONION BULB/BETA VULGARIS ROOT/COLOCASIA ESCULENTA TUBER/DIOSCOREA JAPONICA RHIZOME/RADISH ROOT/TURNIP ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/POLYMNIA SONCHIFOLIA ROOT/LILIUM AURATUM BULB/SAGITTARIA TRIFOLIA EDULIS TUBER/GINGER RHIZOME/GARLIC BULB/GLYCYRRHIZA GLABRA ROOT/POLYGONATUM ODORATUM RHIZOME/TURMERIC RHIZOME/ACANTHOPANAX GRACILISTYLUS ROOT/CABBAGE LEAF/STEM/PERILLA OCYMOIDES LEAF/MORUS BOMBYCIS LEAF/HEMEROCALLIS FULVA KWANSO FLOWER/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/SASA VEITCHII LEAF/GLECHOMA HEDERACEA/MATRICARIA FLOWER/EQUISETUM ARVENSE/ISODON JAPONICUS/SAFFLOWER FLOWER/PLANTAGO ASIATICA/DANDELION/LAMINARIA JAPONICA LEAF/UNDARIA PINNATIFIDA LEAF/RHODOGLOSSUM PULCHERUM LEAF/NEMACYSTUS DECIPIENS/SESAME SEED/JUGLANS SIEBOLDIANA SEED/GINKGO BILOBA SEED/PINUS KORAIENSIS SEED/CASSIA OBTUSIFOLIA SEED/GRIFOLA FRONDOSA FRUITING BODY/HERICIUM ERINACEUM FRUITING BODY/LENTINUS EDODES FRUITING BODY/AURICULARIA AURICULA FRUITING BODY FERMENT EXTRACT,SKIN CONDITIONING,Autre,,92,94,HERICIUM ERINACEUM FRUITING BODY,Botanique,Moyenne (26-50),32,Autre
87488,ACETOBACTER/ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/HORDEUM VULGARE SEED/SOYBEAN SEED/RICE SEED/CANAVALIA GLADIATA SEED/PHASEOLUS ANGULARIS SEED/COIX LACHRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA UTILIS SEED/SETARIA ITALICA SEED/MILLET SEED/CITRUS UNSHIU FRUIT/VITIS LABRUSCA FRUIT/APPLE FRUIT/VITIS COIGNETIAE FRUIT/MUSA SAPIENTUM FRUIT/PEACH FRUIT/DIOSPYROS KAKI FRUIT/PAPAYA FRUIT/PYRUS PYRIFOLIA FRUIT/WATERMELON FRUIT/PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/CUCURBITA MAXIMA FRUIT/RUBUS IDAEUS FRUIT/FORTUNELLA CRASSIFOLIA FRUIT/CITRUS JUNOS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ZIZYPHUS JUJUBA FRUIT/CASTANEA CRENATA FRUIT/LYCIUM CHINENSE FRUIT/ACTINIDIA POLYGAMA FRUIT/PRUNUS SALICINA FRUIT/AKEBIA QUINATA FRUIT/MOMORDICA GROSVENORII FRUIT/CRATAEGUS CUNEATA FRUIT/CORNUS OFFICINALIS FRUIT/EUPHORIA LONGAN FRUIT/PANAX GINSENG FRUIT/IPOMOEA BATATAS ROOT/HELIANTHUS TUBEROSUS TUBER/CARROT ROOT/ONION BULB/BETA VULGARIS ROOT/COLOCASIA ESCULENTA TUBER/DIOSCOREA JAPONICA RHIZOME/RADISH ROOT/TURNIP ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/POLYMNIA SONCHIFOLIA ROOT/LILIUM AURATUM BULB/SAGITTARIA TRIFOLIA EDULIS TUBER/GINGER RHIZOME/GARLIC BULB/GLYCYRRHIZA GLABRA ROOT/POLYGONATUM ODORATUM RHIZOME/TURMERIC RHIZOME/ACANTHOPANAX GRACILISTYLUS ROOT/CABBAGE LEAF/STEM/PERILLA OCYMOIDES LEAF/MORUS BOMBYCIS LEAF/HEMEROCALLIS FULVA KWANSO FLOWER/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/SASA VEITCHII LEAF/GLECHOMA HEDERACEA/MATRICARIA FLOWER/EQUISETUM ARVENSE/ISODON JAPONICUS/SAFFLOWER FLOWER/PLANTAGO ASIATICA/DANDELION/LAMINARIA JAPONICA LEAF/UNDARIA PINNATIFIDA LEAF/RHODOGLOSSUM PULCHERUM LEAF/NEMACYSTUS DECIPIENS/SESAME SEED/JUGLANS SIEBOLDIANA SEED/GINKGO BILOBA SEED/PINUS KORAIENSIS SEED/CASSIA OBTUSIFOLIA SEED/GRIFOLA FRONDOSA FRUITING BODY/HERICIUM ERINACEUM FRUITING BODY/LENTINUS EDODES FRUITING BODY/AURICULARIA AURICULA FRUITING BODY FERMENT EXTRACT,SKIN CONDITIONING,Autre,,93,94,LENTINUS EDODES FRUITING BODY,Botanique,Moyenne (26-50),29,Autre
87488,ACETOBACTER/ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/HORDEUM VULGARE SEED/SOYBEAN SEED/RICE SEED/CANAVALIA GLADIATA SEED/PHASEOLUS ANGULARIS SEED/COIX LACHRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA UTILIS SEED/SETARIA ITALICA SEED/MILLET SEED/CITRUS UNSHIU FRUIT/VITIS LABRUSCA FRUIT/APPLE FRUIT/VITIS COIGNETIAE FRUIT/MUSA SAPIENTUM FRUIT/PEACH FRUIT/DIOSPYROS KAKI FRUIT/PAPAYA FRUIT/PYRUS PYRIFOLIA FRUIT/WATERMELON FRUIT/PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/CUCURBITA MAXIMA FRUIT/RUBUS IDAEUS FRUIT/FORTUNELLA CRASSIFOLIA FRUIT/CITRUS JUNOS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ZIZYPHUS JUJUBA FRUIT/CASTANEA CRENATA FRUIT/LYCIUM CHINENSE FRUIT/ACTINIDIA POLYGAMA FRUIT/PRUNUS SALICINA FRUIT/AKEBIA QUINATA FRUIT/MOMORDICA GROSVENORII FRUIT/CRATAEGUS CUNEATA FRUIT/CORNUS OFFICINALIS FRUIT/EUPHORIA LONGAN FRUIT/PANAX GINSENG FRUIT/IPOMOEA BATATAS ROOT/HELIANTHUS TUBEROSUS TUBER/CARROT ROOT/ONION BULB/BETA VULGARIS ROOT/COLOCASIA ESCULENTA TUBER/DIOSCOREA JAPONICA RHIZOME/RADISH ROOT/TURNIP ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/POLYMNIA SONCHIFOLIA ROOT/LILIUM AURATUM BULB/SAGITTARIA TRIFOLIA EDULIS TUBER/GINGER RHIZOME/GARLIC BULB/GLYCYRRHIZA GLABRA ROOT/POLYGONATUM ODORATUM RHIZOME/TURMERIC RHIZOME/ACANTHOPANAX GRACILISTYLUS ROOT/CABBAGE LEAF/STEM/PERILLA OCYMOIDES LEAF/MORUS BOMBYCIS LEAF/HEMEROCALLIS FULVA KWANSO FLOWER/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/SASA VEITCHII LEAF/GLECHOMA HEDERACEA/MATRICARIA FLOWER/EQUISETUM ARVENSE/ISODON JAPONICUS/SAFFLOWER FLOWER/PLANTAGO ASIATICA/DANDELION/LAMINARIA JAPONICA LEAF/UNDARIA PINNATIFIDA LEAF/RHODOGLOSSUM PULCHERUM LEAF/NEMACYSTUS DECIPIENS/SESAME SEED/JUGLANS SIEBOLDIANA SEED/GINKGO BILOBA SEED/PINUS KORAIENSIS SEED/CASSIA OBTUSIFOLIA SEED/GRIFOLA FRONDOSA FRUITING BODY/HERICIUM ERINACEUM FRUITING BODY/LENTINUS EDODES FRUITING BODY/AURICULARIA AURICULA FRUITING BODY FERMENT EXTRACT,SKIN CONDITIONING,Autre,,94,94,AURICULARIA AURICULA FRUITING BODY FERMENT EXTRACT,Extrait,Moyenne (26-50),50,Autre
90929,ACETOBACTER/BACILLUS/LACTOBACILLUS/SACCHAROMYCES/STREPTOCOCCUS/FRUIT/IMPERATA CYLINDRICA ROOT/SEED/APPLE/BARLEY/BLUEBERRY/CABBAGE/CITRUS UNSHIU/CRANBERRY/CYMBOPOGON SCHOENANTHUS/ERIOCEPHALUS PUNCTULATUS/GRAPE/LETTUCE/MISTLETOE/RASPBERRY/RICE/ROSA CANINA/ROSEMARY/SOYBEAN/SPINACH/STRAWBERRY/THYME/VACCINIUM MYRTILLUS FERMENT FILTRATE,SKIN CONDITIONING,Autre,,28,28,VACCINIUM MYRTILLUS FERMENT FILTRATE,Molécule chimique,Moyenne (26-50),36,Autre
91507,ACETOBACTER/BACILLUS/LACTOBACILLUS/SACCHAROMYCES/STREPTOCOCCUS/FRUIT/LEAF/IMPERATA CYLINDRICA ROOT/SEED/BROCCOLI/ERIOCEPHALUS PUNCTULATUS/MISTLETOE/ACRYLATES C10-30 ALKYL ACRYLATES CROSSPOLYMER/ALPHA-GLUCAN/BETAINE/BUTYLENE GLYCOL/EPIGALLOCATECHIN GALLATYL GLUCOSIDE/GLYCERETH-26/GLYCERIN/GLUCOSYL CERAMIDE/GLUCOSYL HESPERIDIN/HYDROLYZED HYALURONIC ACID/MALTODEXTRIN/PANTHENOL/SCLEROTIUM GUM/TROMETHAMINE/XANTHAN GUM FERMENT FILTRATE,SKIN CONDITIONING,Autre,,13,27,ACRYLATES C10-30 ALKYL ACRYLATES CROSSPOLYMER,Polymère,Moyenne (26-50),45,Autre
91507,ACETOBACTER/BACILLUS/LACTOBACILLUS/SACCHAROMYCES/STREPTOCOCCUS/FRUIT/LEAF/IMPERATA CYLINDRICA ROOT/SEED/BROCCOLI/ERIOCEPHALUS PUNCTULATUS/MISTLETOE/ACRYLATES C10-30 ALKYL ACRYLATES CROSSPOLYMER/ALPHA-GLUCAN/BETAINE/BUTYLENE GLYCOL/EPIGALLOCATECHIN GALLATYL GLUCOSIDE/GLYCERETH-26/GLYCERIN/GLUCOSYL CERAMIDE/GLUCOSYL HESPERIDIN/HYDROLYZED HYALURONIC ACID/MALTODEXTRIN/PANTHENOL/SCLEROTIUM GUM/TROMETHAMINE/XANTHAN GUM FERMENT FILTRATE,SKIN CONDITIONING,Autre,,17,27,EPIGALLOCATECHIN GALLATYL GLUCOSIDE,Molécule chimique,Moyenne (26-50),35,Autre
91507,ACETOBACTER/BACILLUS/LACTOBACILLUS/SACCHAROMYCES/STREPTOCOCCUS/FRUIT/LEAF/IMPERATA CYLINDRICA ROOT/SEED/BROCCOLI/ERIOCEPHALUS PUNCTULATUS/MISTLETOE/ACRYLATES C10-30 ALKYL ACRYLATES CROSSPOLYMER/ALPHA-GLUCAN/BETAINE/BUTYLENE GLYCOL/EPIGALLOCATECHIN GALLATYL GLUCOSIDE/GLYCERETH-26/GLYCERIN/GLUCOSYL CERAMIDE/GLUCOSYL HESPERIDIN/HYDROLYZED HYALURONIC ACID/MALTODEXTRIN/PANTHENOL/SCLEROTIUM GUM/TROMETHAMINE/XANTHAN GUM FERMENT FILTRATE,SKIN CONDITIONING,Autre,,22,27,HYDROLYZED HYALURONIC ACID,Acide,Moyenne (26-50),26,Autre
91507,ACETOBACTER/BACILLUS/LACTOBACILLUS/SACCHAROMYCES/STREPTOCOCCUS/FRUIT/LEAF/IMPERATA CYLINDRICA ROOT/SEED/BROCCOLI/ERIOCEPHALUS PUNCTULATUS/MISTLETOE/ACRYLATES C10-30 ALKYL ACRYLATES CROSSPOLYMER/ALPHA-GLUCAN/BETAINE/BUTYLENE GLYCOL/EPIGALLOCATECHIN GALLATYL GLUCOSIDE/GLYCERETH-26/GLYCERIN/GLUCOSYL CERAMIDE/GLUCOSYL HESPERIDIN/HYDROLYZED HYALURONIC ACID/MALTODEXTRIN/PANTHENOL/SCLEROTIUM GUM/TROMETHAMINE/XANTHAN GUM FERMENT FILTRATE,SKIN CONDITIONING,Autre,,27,27,XANTHAN GUM FERMENT FILTRATE,Molécule chimique,Moyenne (26-50),28,Autre
89877,ACETOBACTER/BARK/ROOT/AKEBIA QUINATA STEM/LEAF/FLOWER/SEED/FRUIT/MORUS ALBA TWIG/PTEROCARPUS SANTALINUS WOOD/RHIZOME/ALISMA ORIENTALE TUBER/GINGKO BILOBA NUT/PORIA COCOS SCLEROTIUM/GANODERMA LUCIDUM/INONTUS OBLIQUUS/TREMELLA FUCIFORMIS/FLOWER/LEAF/STEM/BAMBUSA VULGARIS LEAF/STEM/POLYGONATUM MULTIFLORUM RHIZOME/ROOT/RHEUM PALMATUM ROOT/STALK/ACORUS GRAMINEUS ROOT/STEM/ACHYRANTHES JAPONICA/AGASTACHE RUGOSA/ANTHRISCUS SYLVESTRIS/ARALIA CORDATA/CHRYSANTHEMUM SIBIRICUM/CITRUS UNSHIU/CORDYCEPS SINENSIS/DIANTHUS CHINENSIS/DRYOPTERIS CRASSIRHIZOMA/GERANIUM THUNBERGII/HOUTTUYNIA CORDATA/MENTHA ARVENSIS/OROSTACHYS JAPONICA/PHELLINUS LINTEUS/PINUS DENSIFLORA/POLYGONUM AVICULARE/SALICORNIA HERBACEA/SAURURUS CHINENSIS/SCHIZONEPETA TENUIFOLIA/SELAGINELLA TAMARISCINA/SORBUS COMMIXTA/TARAXACUM PLATYCARPUM/TRAMETES VERSICOLOR/VELVET/HONEY/MALT FERMENT FILTRATE,SKIN CONDITIONING,Autre,,10,54,PTEROCARPUS SANTALINUS WOOD,Molécule chimique,Moyenne (26-50),27,Autre
