parent_ref_no,parent_inci_name,parent_function,parent_main_cat,parent_cas,position_dans_groupe,total_dans_groupe,sub_molecule,sub_matter_type,sub_size_category,sub_name_length,sub_main_function
89204,LACTOBACILLUS/GERMINATED SOYBEAN FERMENT FILTRATE,,Autre,,1,2,LACTOBACILLUS,Molécule chimique,Très courte (≤15),13,Autre
89204,LACTOBACILLUS/GERMINATED SOYBEAN FERMENT FILTRATE,,Autre,,2,2,GERMINATED SOYBEAN FERMENT FILTRATE,Molécule chimique,Moyenne (26-50),35,Autre
89285,(ANGELICA ACUTILOBA/PAEONIA LACTIFLORA/REHMANNIA GLUTINOSA/SCUTELLARIA BAICALENSIS) ROOT/(CNIDIUM OFFICINALE/COPTIS CHINENSIS) RHIZOME/GARDENIA JASMINOIDES FRUIT/PHELLODENDRON  CHINENSE BARK EXTRACT,,Autre,,1,8,ANGELICA ACUTILOBA,Molécule chimique,Courte (16-25),18,Autre
89285,(ANGELICA ACUTILOBA/PAEONIA LACTIFLORA/REHMANNIA GLUTINOSA/SCUTELLARIA BAICALENSIS) ROOT/(CNIDIUM OFFICINALE/COPTIS CHINENSIS) RHIZOME/GARDENIA JASMINOIDES FRUIT/PHELLODENDRON  CHINENSE BARK EXTRACT,,Autre,,2,8,PAEONIA LACTIFLORA,Molécule chimique,Courte (16-25),18,Autre
89285,(ANGELICA ACUTILOBA/PAEONIA LACTIFLORA/REHMANNIA GLUTINOSA/SCUTELLARIA BAICALENSIS) ROOT/(CNIDIUM OFFICINALE/COPTIS CHINENSIS) RHIZOME/GARDENIA JASMINOIDES FRUIT/PHELLODENDRON  CHINENSE BARK EXTRACT,,Autre,,3,8,REHMANNIA GLUTINOSA,Molécule chimique,Courte (16-25),19,Autre
89285,(ANGELICA ACUTILOBA/PAEONIA LACTIFLORA/REHMANNIA GLUTINOSA/SCUTELLARIA BAICALENSIS) ROOT/(CNIDIUM OFFICINALE/COPTIS CHINENSIS) RHIZOME/GARDENIA JASMINOIDES FRUIT/PHELLODENDRON  CHINENSE BARK EXTRACT,,Autre,,5,8,CNIDIUM OFFICINALE,Molécule chimique,Courte (16-25),18,Autre
89285,(ANGELICA ACUTILOBA/PAEONIA LACTIFLORA/REHMANNIA GLUTINOSA/SCUTELLARIA BAICALENSIS) ROOT/(CNIDIUM OFFICINALE/COPTIS CHINENSIS) RHIZOME/GARDENIA JASMINOIDES FRUIT/PHELLODENDRON  CHINENSE BARK EXTRACT,,Autre,,6,8,COPTIS CHINENSIS) RHIZOME,Molécule chimique,Courte (16-25),25,Autre
89686,(ANGELICA GIGAS/GLYCYRRHIZA URALENSIS/REHMANNIA GLUTINOSA ROOT)/ANGELICA GIGAS STEM/CARTHAMUS TINCTORIUS FLOWER/(CARTHAMUS TINCTORIUS/PRUNUS PERSICA SEED)PORIA COCOS WATER,"HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING",Humectant,,1,7,ANGELICA GIGAS,Molécule chimique,Très courte (≤15),14,Humectant
89686,(ANGELICA GIGAS/GLYCYRRHIZA URALENSIS/REHMANNIA GLUTINOSA ROOT)/ANGELICA GIGAS STEM/CARTHAMUS TINCTORIUS FLOWER/(CARTHAMUS TINCTORIUS/PRUNUS PERSICA SEED)PORIA COCOS WATER,"HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING",Humectant,,2,7,GLYCYRRHIZA URALENSIS,Molécule chimique,Courte (16-25),21,Humectant
89686,(ANGELICA GIGAS/GLYCYRRHIZA URALENSIS/REHMANNIA GLUTINOSA ROOT)/ANGELICA GIGAS STEM/CARTHAMUS TINCTORIUS FLOWER/(CARTHAMUS TINCTORIUS/PRUNUS PERSICA SEED)PORIA COCOS WATER,"HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING",Humectant,,4,7,ANGELICA GIGAS STEM,Molécule chimique,Courte (16-25),19,Humectant
89686,(ANGELICA GIGAS/GLYCYRRHIZA URALENSIS/REHMANNIA GLUTINOSA ROOT)/ANGELICA GIGAS STEM/CARTHAMUS TINCTORIUS FLOWER/(CARTHAMUS TINCTORIUS/PRUNUS PERSICA SEED)PORIA COCOS WATER,"HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING",Humectant,,6,7,CARTHAMUS TINCTORIUS,Molécule chimique,Courte (16-25),20,Humectant
89269,(CARTHAMUS TINCTORIUS/CHAMOMILLA RECUTITA/SYZYGIUM AROMATICUM) FLOWER/(LITHOSPERMUM ERYTHRORHIZON/SOPHORA FLAVESCENS/SCUTELLARIA BAICALENSIS) ROOT EXTRACT,,Autre,,1,6,CARTHAMUS TINCTORIUS,Molécule chimique,Courte (16-25),20,Autre
89269,(CARTHAMUS TINCTORIUS/CHAMOMILLA RECUTITA/SYZYGIUM AROMATICUM) FLOWER/(LITHOSPERMUM ERYTHRORHIZON/SOPHORA FLAVESCENS/SCUTELLARIA BAICALENSIS) ROOT EXTRACT,,Autre,,2,6,CHAMOMILLA RECUTITA,Molécule chimique,Courte (16-25),19,Autre
89269,(CARTHAMUS TINCTORIUS/CHAMOMILLA RECUTITA/SYZYGIUM AROMATICUM) FLOWER/(LITHOSPERMUM ERYTHRORHIZON/SOPHORA FLAVESCENS/SCUTELLARIA BAICALENSIS) ROOT EXTRACT,,Autre,,4,6,LITHOSPERMUM ERYTHRORHIZON,Molécule chimique,Moyenne (26-50),26,Autre
89269,(CARTHAMUS TINCTORIUS/CHAMOMILLA RECUTITA/SYZYGIUM AROMATICUM) FLOWER/(LITHOSPERMUM ERYTHRORHIZON/SOPHORA FLAVESCENS/SCUTELLARIA BAICALENSIS) ROOT EXTRACT,,Autre,,5,6,SOPHORA FLAVESCENS,Molécule chimique,Courte (16-25),18,Autre
93584,(GELIDIUM ELEGANS/LINGULATUM/REX/SESQUIPEDALE)/(GRACILARIA CHILENSIS/EUCHEUMATOIDES/VERMICULOPHYLLA)/PTEROCLADIELLA TENUIS OIIGOSACCHARIDES,"HUMECTANT, SKIN CONDITIONING",Humectant,,1,8,GELIDIUM ELEGANS,Molécule chimique,Courte (16-25),16,Humectant
93584,(GELIDIUM ELEGANS/LINGULATUM/REX/SESQUIPEDALE)/(GRACILARIA CHILENSIS/EUCHEUMATOIDES/VERMICULOPHYLLA)/PTEROCLADIELLA TENUIS OIIGOSACCHARIDES,"HUMECTANT, SKIN CONDITIONING",Humectant,,2,8,LINGULATUM,Molécule chimique,Très courte (≤15),10,Humectant
93584,(GELIDIUM ELEGANS/LINGULATUM/REX/SESQUIPEDALE)/(GRACILARIA CHILENSIS/EUCHEUMATOIDES/VERMICULOPHYLLA)/PTEROCLADIELLA TENUIS OIIGOSACCHARIDES,"HUMECTANT, SKIN CONDITIONING",Humectant,,3,8,REX,Molécule chimique,Très courte (≤15),3,Humectant
93584,(GELIDIUM ELEGANS/LINGULATUM/REX/SESQUIPEDALE)/(GRACILARIA CHILENSIS/EUCHEUMATOIDES/VERMICULOPHYLLA)/PTEROCLADIELLA TENUIS OIIGOSACCHARIDES,"HUMECTANT, SKIN CONDITIONING",Humectant,,4,8,SESQUIPEDALE,Molécule chimique,Très courte (≤15),12,Humectant
93584,(GELIDIUM ELEGANS/LINGULATUM/REX/SESQUIPEDALE)/(GRACILARIA CHILENSIS/EUCHEUMATOIDES/VERMICULOPHYLLA)/PTEROCLADIELLA TENUIS OIIGOSACCHARIDES,"HUMECTANT, SKIN CONDITIONING",Humectant,,5,8,GRACILARIA CHILENSIS,Molécule chimique,Courte (16-25),20,Humectant
93584,(GELIDIUM ELEGANS/LINGULATUM/REX/SESQUIPEDALE)/(GRACILARIA CHILENSIS/EUCHEUMATOIDES/VERMICULOPHYLLA)/PTEROCLADIELLA TENUIS OIIGOSACCHARIDES,"HUMECTANT, SKIN CONDITIONING",Humectant,,6,8,EUCHEUMATOIDES,Molécule chimique,Très courte (≤15),14,Humectant
93584,(GELIDIUM ELEGANS/LINGULATUM/REX/SESQUIPEDALE)/(GRACILARIA CHILENSIS/EUCHEUMATOIDES/VERMICULOPHYLLA)/PTEROCLADIELLA TENUIS OIIGOSACCHARIDES,"HUMECTANT, SKIN CONDITIONING",Humectant,,7,8,VERMICULOPHYLLA,Molécule chimique,Très courte (≤15),15,Humectant
93584,(GELIDIUM ELEGANS/LINGULATUM/REX/SESQUIPEDALE)/(GRACILARIA CHILENSIS/EUCHEUMATOIDES/VERMICULOPHYLLA)/PTEROCLADIELLA TENUIS OIIGOSACCHARIDES,"HUMECTANT, SKIN CONDITIONING",Humectant,,8,8,PTEROCLADIELLA TENUIS OIIGOSACCHARIDES,Molécule chimique,Moyenne (26-50),38,Humectant
89457,(LEPIDIUM MEYENII/SARCODON ASPRATUS) ROOT WATER,"ANTIOXIDANT, ANTISEBORRHOEIC, SKIN CONDITIONING, SKIN PROTECTING",Antioxydant,,1,2,LEPIDIUM MEYENII,Molécule chimique,Courte (16-25),16,Antioxydant
89461,(MAGNOLIA OFFICINALIS/PHELLODENDRON AMURENSE) BARK/CAMELLIA JAPONICA LEAF/ZINGIBER OFFICINALE ROOT/CITRUS PARADISI SEED WATER,"ANTIMICROBIAL, ANTIOXIDANT, ANTISEBORRHOEIC, SKIN CONDITIONING",Conservateur,,1,5,MAGNOLIA OFFICINALIS,Molécule chimique,Courte (16-25),20,Conservateur
54172,"1,4-BUTANDIOL/SUCCINIC ACID/ADIPIC ACID/HDI COPOLYMER","ABRASIVE, BINDING, FILM FORMING",Agent filmogène,,1,4,"1,4-BUTANDIOL",Molécule chimique,Très courte (≤15),13,Filmogène
92811,"1,4-BUTANEDIOL/SUCCINIC ACID/ADIPIC ACID/HDI COPOLYMER","ABRASIVE, BINDING, FILM FORMING",Agent filmogène,119553-67-2,1,4,"1,4-BUTANEDIOL",Molécule chimique,Très courte (≤15),14,Filmogène
40006,2-FURANCARBALDEHYDE/HEPTANAL HYDROGENATED,PERFUMING,Fragrance / Parfum,68411-59-6,1,2,2-FURANCARBALDEHYDE,Molécule chimique,Courte (16-25),19,Fragrance / Parfum
40006,2-FURANCARBALDEHYDE/HEPTANAL HYDROGENATED,PERFUMING,Fragrance / Parfum,68411-59-6,2,2,HEPTANAL HYDROGENATED,Molécule chimique,Courte (16-25),21,Fragrance / Parfum
40428,"2-METHOXYPHENOL/2,2-DIMETHYL-3-METHYLENEBICYCLO-HEPTANE HYDROGENATED",PERFUMING,Fragrance / Parfum,70955-71-4,1,2,2-METHOXYPHENOL,Molécule chimique,Très courte (≤15),15,Fragrance / Parfum
40428,"2-METHOXYPHENOL/2,2-DIMETHYL-3-METHYLENEBICYCLO-HEPTANE HYDROGENATED",PERFUMING,Fragrance / Parfum,70955-71-4,2,2,"2,2-DIMETHYL-3-METHYLENEBICYCLO-HEPTANE HYDROGENATED",Molécule chimique,Longue (51-100),52,Fragrance / Parfum
40932,2-PROPANOL/BORON TRIFLUORIDE/ETHYLIDENEBICYCLOHEPTENE,PERFUMING,Fragrance / Parfum,90530-04-4,1,3,2-PROPANOL,Molécule chimique,Très courte (≤15),10,Fragrance / Parfum
40932,2-PROPANOL/BORON TRIFLUORIDE/ETHYLIDENEBICYCLOHEPTENE,PERFUMING,Fragrance / Parfum,90530-04-4,2,3,BORON TRIFLUORIDE,Molécule chimique,Courte (16-25),17,Fragrance / Parfum
40932,2-PROPANOL/BORON TRIFLUORIDE/ETHYLIDENEBICYCLOHEPTENE,PERFUMING,Fragrance / Parfum,90530-04-4,3,3,ETHYLIDENEBICYCLOHEPTENE,Molécule chimique,Courte (16-25),24,Fragrance / Parfum
93333,3-HYDROXYBUTYRATE/3-HYDROXYHEXANOATE COPOLYMER,ABRASIVE,Autre,,1,2,3-HYDROXYBUTYRATE,Molécule chimique,Courte (16-25),17,Autre
93227,3-HYDROXYBUTYRATE/4-HYDROXYBUTYRATE COPOLYMER,,Autre,125495-90-1,1,2,3-HYDROXYBUTYRATE,Molécule chimique,Courte (16-25),17,Autre
93160,3-LAURYL/TRIDECYLGLYCERYL ASCORBATE,"ANTIOXIDANT, HUMECTANT, SKIN CONDITIONING",Humectant,,1,2,3-LAURYL,Molécule chimique,Très courte (≤15),8,Humectant
93160,3-LAURYL/TRIDECYLGLYCERYL ASCORBATE,"ANTIOXIDANT, HUMECTANT, SKIN CONDITIONING",Humectant,,2,2,TRIDECYLGLYCERYL ASCORBATE,Molécule chimique,Moyenne (26-50),26,Humectant
54206,"4,4'-ISOPROPYLIDENEDIPHENOL/EPICHLOROHYDRIN COPOLYMER",FILM FORMING,Agent filmogène,25068-38-6,1,2,"4,4'-ISOPROPYLIDENEDIPHENOL",Molécule chimique,Moyenne (26-50),27,Filmogène
93510,"4,4'-ISOPROPYLIDENEDIPHENYL/EPICHLOROHYDRIN COPOLYMER DIACRYLATE",NAIL CONDITIONING,Soin ongles,,1,2,"4,4'-ISOPROPYLIDENEDIPHENYL",Molécule chimique,Moyenne (26-50),27,Soin ongles
40280,"7-HYDROXY-3,7-DIMETHYL-OCTANAL/INDOLE",PERFUMING,Fragrance / Parfum,68908-82-7,1,2,"7-HYDROXY-3,7-DIMETHYL-OCTANAL",Molécule chimique,Moyenne (26-50),30,Fragrance / Parfum
40280,"7-HYDROXY-3,7-DIMETHYL-OCTANAL/INDOLE",PERFUMING,Fragrance / Parfum,68908-82-7,2,2,INDOLE,Molécule chimique,Très courte (≤15),6,Fragrance / Parfum
92198,ABIES CONCOLOR BRANCH/LEAF/WOOD OIL,MASKING,Autre,,1,3,ABIES CONCOLOR BRANCH,Molécule chimique,Courte (16-25),21,Autre
83319,ABIES SACHALINENSIS BRANCH/LEAF WATER,MASKING,Autre,,1,2,ABIES SACHALINENSIS BRANCH,Molécule chimique,Moyenne (26-50),26,Autre
83312,ACACIA CATECHU LEAF/WOOD POWDER,SKIN CONDITIONING,Autre,8001-76-1,2,2,WOOD POWDER,Molécule chimique,Très courte (≤15),11,Autre
86886,ACACIA DECURRENS/JOJOBA/SUNFLOWER SEED CERA/POLYGLYCERYL-3 ESTERS,EMOLLIENT,Émollient / Conditioning,,1,4,ACACIA DECURRENS,Molécule chimique,Courte (16-25),16,Émollient
86886,ACACIA DECURRENS/JOJOBA/SUNFLOWER SEED CERA/POLYGLYCERYL-3 ESTERS,EMOLLIENT,Émollient / Conditioning,,2,4,JOJOBA,Molécule chimique,Très courte (≤15),6,Émollient
86886,ACACIA DECURRENS/JOJOBA/SUNFLOWER SEED CERA/POLYGLYCERYL-3 ESTERS,EMOLLIENT,Émollient / Conditioning,,4,4,POLYGLYCERYL-3 ESTERS,Molécule chimique,Courte (16-25),21,Émollient
92949,ACACIA DECURRENS/JOJOBA/SUNFLOWER SEED WAX POLYGLYCERYL-3 ESTERS,"EMOLLIENT, SKIN CONDITIONING",Émollient / Conditioning,,1,3,ACACIA DECURRENS,Molécule chimique,Courte (16-25),16,Émollient
92949,ACACIA DECURRENS/JOJOBA/SUNFLOWER SEED WAX POLYGLYCERYL-3 ESTERS,"EMOLLIENT, SKIN CONDITIONING",Émollient / Conditioning,,2,3,JOJOBA,Molécule chimique,Très courte (≤15),6,Émollient
88874,ACER NIKOENSE BRANCH/STEM EXTRACT,SKIN CONDITIONING,Autre,,1,2,ACER NIKOENSE BRANCH,Molécule chimique,Courte (16-25),20,Autre
91602,ACETIC/LINOLEIC/PALMITIC TRIGLYCERIDE,"EMOLLIENT, HUMECTANT, SKIN CONDITIONING",Humectant,221139-79-3,1,3,ACETIC,Molécule chimique,Très courte (≤15),6,Humectant
91602,ACETIC/LINOLEIC/PALMITIC TRIGLYCERIDE,"EMOLLIENT, HUMECTANT, SKIN CONDITIONING",Humectant,221139-79-3,2,3,LINOLEIC,Molécule chimique,Très courte (≤15),8,Humectant
91602,ACETIC/LINOLEIC/PALMITIC TRIGLYCERIDE,"EMOLLIENT, HUMECTANT, SKIN CONDITIONING",Humectant,221139-79-3,3,3,PALMITIC TRIGLYCERIDE,Molécule chimique,Courte (16-25),21,Humectant
84839,ACETOBACTER/ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/CITRUS UNSHIU FRUIT/CITRUS JAPONICA FRUIT/CITRUS JUNOS FRUIT/ APPLE FRUIT/BANANA FRUIT/PAPAYA FRUIT/ PYRUS SEROTINA FRUIT/ DIOSPYROS KAKI FRUIT/WATERMELON FRUIT/PEACH FRUIT/ PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ ZIZYPHUS JUJUBA FRUIT/CUCURBITA MAXIMA FRUIT/CASTANEA CRENATA FRUIT/VITIS COIGNETIAE FRUIT/RASPBERRY FRUIT/MOMORDICA GROSVENORII FRUIT/LYCIUM CHINENSE FRUIT/GLYCINE MAX SEED/PHASEOLUS ANGULARIS SEED/CANAVALIA ENSIFORMIS SEED/RICE SEED/HORDEUM VULGARE SEED/COIX LACRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA CRUS-GALLI SEED/SETARIA ITALICA SEED/MILLET SEED/HEMEROCALLIS FULVA FLOWER/CABBAGE LEAF/STEM/MORUS BOMBYCIS LEAF/PERILLA FRUTESCENS LEAF/IPOMOEA BATATAS ROOT/COLOCASIA ANTIQUORUM TUBER/DIOSCOREA BATATAS RHIZOME/IRIDEA LAMINARIOIDES/LAMINARIA JAPONICA/NEMACYSTUS DECIPIENS/UNDARIA PINNATIFIDA/RADISH ROOT/TURNIP ROOT/CARROT ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/ONION BULB/LILIUM AURATUM BULB/LICORICE ROOT/SAGITTARIA TRIFOLIA ROOT/SESAME SEED/GINKGO BILOBA SEED/JUGLANS SUBCORDIFORMIS FRUIT/PANAX GINSENG SEED/ACTINIDIA POLYGAMA FRUIT/HYDNUM ERINACEUM FRUITING BODY/GRIFOLA FRONDOSA FRUITING BODY/PRUNUS SALICINA FRUIT/AKEBIA QUINATA FRUIT/CRATAEGUS CUNEATA FRUIT/CORNUS OFFICINALIS FRUIT/NEPHELIUM LONGANA FRUIT/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/SASA VEITCHII LEAF/GLECHOMA HEDERACEA/CHAMOMILLA RECUTITA FLOWER/EQUISETUM ARVENSE/CASSIA OBTUSIFOLIA SEED/TARAXACUM OFFICINALE/ISODON JAPONICUS/SAFFLOWER FLOWER/PLANTAGO ASIATICA/SMALLANTHUS SONCHIFOLIUS ROOT/GARLIC BULB/GINGER RHIZOME/BEET RHIZOME/POLYGONUM ODORATUM RHIZOME/TURMERIC RHIZOME/ACANTHOPANAX SIEBOLDIANUS ROOT/PINUS KORAIENSIS SEED/LENTINUS EDODES FRUITING BODY/AURICULARIA AURICULA/VITIS LABRUSCA FRUIT/HELIANTHUS TUBEROSUS TUBER FERMENT EXTRACT,SKIN CONDITIONING,Autre,,1,94,ACETOBACTER,Molécule chimique,Très courte (≤15),11,Autre
84839,ACETOBACTER/ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/CITRUS UNSHIU FRUIT/CITRUS JAPONICA FRUIT/CITRUS JUNOS FRUIT/ APPLE FRUIT/BANANA FRUIT/PAPAYA FRUIT/ PYRUS SEROTINA FRUIT/ DIOSPYROS KAKI FRUIT/WATERMELON FRUIT/PEACH FRUIT/ PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ ZIZYPHUS JUJUBA FRUIT/CUCURBITA MAXIMA FRUIT/CASTANEA CRENATA FRUIT/VITIS COIGNETIAE FRUIT/RASPBERRY FRUIT/MOMORDICA GROSVENORII FRUIT/LYCIUM CHINENSE FRUIT/GLYCINE MAX SEED/PHASEOLUS ANGULARIS SEED/CANAVALIA ENSIFORMIS SEED/RICE SEED/HORDEUM VULGARE SEED/COIX LACRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA CRUS-GALLI SEED/SETARIA ITALICA SEED/MILLET SEED/HEMEROCALLIS FULVA FLOWER/CABBAGE LEAF/STEM/MORUS BOMBYCIS LEAF/PERILLA FRUTESCENS LEAF/IPOMOEA BATATAS ROOT/COLOCASIA ANTIQUORUM TUBER/DIOSCOREA BATATAS RHIZOME/IRIDEA LAMINARIOIDES/LAMINARIA JAPONICA/NEMACYSTUS DECIPIENS/UNDARIA PINNATIFIDA/RADISH ROOT/TURNIP ROOT/CARROT ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/ONION BULB/LILIUM AURATUM BULB/LICORICE ROOT/SAGITTARIA TRIFOLIA ROOT/SESAME SEED/GINKGO BILOBA SEED/JUGLANS SUBCORDIFORMIS FRUIT/PANAX GINSENG SEED/ACTINIDIA POLYGAMA FRUIT/HYDNUM ERINACEUM FRUITING BODY/GRIFOLA FRONDOSA FRUITING BODY/PRUNUS SALICINA FRUIT/AKEBIA QUINATA FRUIT/CRATAEGUS CUNEATA FRUIT/CORNUS OFFICINALIS FRUIT/NEPHELIUM LONGANA FRUIT/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/SASA VEITCHII LEAF/GLECHOMA HEDERACEA/CHAMOMILLA RECUTITA FLOWER/EQUISETUM ARVENSE/CASSIA OBTUSIFOLIA SEED/TARAXACUM OFFICINALE/ISODON JAPONICUS/SAFFLOWER FLOWER/PLANTAGO ASIATICA/SMALLANTHUS SONCHIFOLIUS ROOT/GARLIC BULB/GINGER RHIZOME/BEET RHIZOME/POLYGONUM ODORATUM RHIZOME/TURMERIC RHIZOME/ACANTHOPANAX SIEBOLDIANUS ROOT/PINUS KORAIENSIS SEED/LENTINUS EDODES FRUITING BODY/AURICULARIA AURICULA/VITIS LABRUSCA FRUIT/HELIANTHUS TUBEROSUS TUBER FERMENT EXTRACT,SKIN CONDITIONING,Autre,,2,94,ASPERGILLUS,Molécule chimique,Très courte (≤15),11,Autre
84839,ACETOBACTER/ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/CITRUS UNSHIU FRUIT/CITRUS JAPONICA FRUIT/CITRUS JUNOS FRUIT/ APPLE FRUIT/BANANA FRUIT/PAPAYA FRUIT/ PYRUS SEROTINA FRUIT/ DIOSPYROS KAKI FRUIT/WATERMELON FRUIT/PEACH FRUIT/ PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ ZIZYPHUS JUJUBA FRUIT/CUCURBITA MAXIMA FRUIT/CASTANEA CRENATA FRUIT/VITIS COIGNETIAE FRUIT/RASPBERRY FRUIT/MOMORDICA GROSVENORII FRUIT/LYCIUM CHINENSE FRUIT/GLYCINE MAX SEED/PHASEOLUS ANGULARIS SEED/CANAVALIA ENSIFORMIS SEED/RICE SEED/HORDEUM VULGARE SEED/COIX LACRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA CRUS-GALLI SEED/SETARIA ITALICA SEED/MILLET SEED/HEMEROCALLIS FULVA FLOWER/CABBAGE LEAF/STEM/MORUS BOMBYCIS LEAF/PERILLA FRUTESCENS LEAF/IPOMOEA BATATAS ROOT/COLOCASIA ANTIQUORUM TUBER/DIOSCOREA BATATAS RHIZOME/IRIDEA LAMINARIOIDES/LAMINARIA JAPONICA/NEMACYSTUS DECIPIENS/UNDARIA PINNATIFIDA/RADISH ROOT/TURNIP ROOT/CARROT ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/ONION BULB/LILIUM AURATUM BULB/LICORICE ROOT/SAGITTARIA TRIFOLIA ROOT/SESAME SEED/GINKGO BILOBA SEED/JUGLANS SUBCORDIFORMIS FRUIT/PANAX GINSENG SEED/ACTINIDIA POLYGAMA FRUIT/HYDNUM ERINACEUM FRUITING BODY/GRIFOLA FRONDOSA FRUITING BODY/PRUNUS SALICINA FRUIT/AKEBIA QUINATA FRUIT/CRATAEGUS CUNEATA FRUIT/CORNUS OFFICINALIS FRUIT/NEPHELIUM LONGANA FRUIT/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/SASA VEITCHII LEAF/GLECHOMA HEDERACEA/CHAMOMILLA RECUTITA FLOWER/EQUISETUM ARVENSE/CASSIA OBTUSIFOLIA SEED/TARAXACUM OFFICINALE/ISODON JAPONICUS/SAFFLOWER FLOWER/PLANTAGO ASIATICA/SMALLANTHUS SONCHIFOLIUS ROOT/GARLIC BULB/GINGER RHIZOME/BEET RHIZOME/POLYGONUM ODORATUM RHIZOME/TURMERIC RHIZOME/ACANTHOPANAX SIEBOLDIANUS ROOT/PINUS KORAIENSIS SEED/LENTINUS EDODES FRUITING BODY/AURICULARIA AURICULA/VITIS LABRUSCA FRUIT/HELIANTHUS TUBEROSUS TUBER FERMENT EXTRACT,SKIN CONDITIONING,Autre,,3,94,LACTOBACILLUS,Molécule chimique,Très courte (≤15),13,Autre
