parent_ref_no,parent_inci_name,parent_function,parent_main_cat,parent_cas,position_dans_groupe,total_dans_groupe,sub_molecule,sub_matter_type,sub_size_category,sub_name_length,sub_main_function
89950,DIMETHYLAMINOBENZAMIDOPROPYL/METHYL POLYSILSESQUIOXANE,"ANTIOXIDANT, EMOLLIENT, FILM FORMING, SKIN CONDITIONING, STABILISING",Émollient / Conditioning,,1,2,DIMETHYLAMINOBENZAMIDOPROPYL,Molécule chimique,Moyenne (26-50),28,Émollient
89950,DIMETHYLAMINOBENZAMIDOPROPYL/METHYL POLYSILSESQUIOXANE,"ANTIOXIDANT, EMOLLIENT, FILM FORMING, SKIN CONDITIONING, STABILISING",Émollient / Conditioning,,2,2,METHYL POLYSILSESQUIOXANE,Molécule chimique,Courte (16-25),25,Émollient
86789,DIPENTAERYTHRITYL HEXABEHENATE/BENZOATE/ETHYLHEXANOATE,EMOLLIENT,Émollient / Conditioning,,1,3,DIPENTAERYTHRITYL HEXABEHENATE,Molécule chimique,Moyenne (26-50),30,Émollient
86789,DIPENTAERYTHRITYL HEXABEHENATE/BENZOATE/ETHYLHEXANOATE,EMOLLIENT,Émollient / Conditioning,,2,3,BENZOATE,Molécule chimique,Très courte (≤15),8,Émollient
86789,DIPENTAERYTHRITYL HEXABEHENATE/BENZOATE/ETHYLHEXANOATE,EMOLLIENT,Émollient / Conditioning,,3,3,ETHYLHEXANOATE,Molécule chimique,Très courte (≤15),14,Émollient
55955,DIPENTAERYTHRITYL HEXAHYDROXYSTEARATE/HEXASTEARATE/HEXAHYDROGENATED ROSINATE,"EMOLLIENT, SKIN CONDITIONING",Émollient / Conditioning,,1,3,DIPENTAERYTHRITYL HEXAHYDROXYSTEARATE,Molécule chimique,Moyenne (26-50),37,Émollient
55955,DIPENTAERYTHRITYL HEXAHYDROXYSTEARATE/HEXASTEARATE/HEXAHYDROGENATED ROSINATE,"EMOLLIENT, SKIN CONDITIONING",Émollient / Conditioning,,2,3,HEXASTEARATE,Molécule chimique,Très courte (≤15),12,Émollient
55955,DIPENTAERYTHRITYL HEXAHYDROXYSTEARATE/HEXASTEARATE/HEXAHYDROGENATED ROSINATE,"EMOLLIENT, SKIN CONDITIONING",Émollient / Conditioning,,3,3,HEXAHYDROGENATED ROSINATE,Molécule chimique,Courte (16-25),25,Émollient
86613,DIPHENYLSILOXY PHENYL/PROPYL TRIMETHICONE,"EMOLLIENT, HAIR CONDITIONING",Émollient / Conditioning,,1,2,DIPHENYLSILOXY PHENYL,Molécule chimique,Courte (16-25),21,Émollient
86613,DIPHENYLSILOXY PHENYL/PROPYL TRIMETHICONE,"EMOLLIENT, HAIR CONDITIONING",Émollient / Conditioning,,2,2,PROPYL TRIMETHICONE,Molécule chimique,Courte (16-25),19,Émollient
56083,DITRIMETHYLOLPROPANE ISOSTEARATE/SEBACATE,"BINDING, EMOLLIENT, SKIN CONDITIONING, SOLVENT",Émollient / Conditioning,,1,2,DITRIMETHYLOLPROPANE ISOSTEARATE,Molécule chimique,Moyenne (26-50),32,Émollient
