ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
84803,SACCHAROMYCES/TRITICUM AESTIVUM SEED FERMENT EXTRACT,,,,,"Saccharomyces/Triticum Aestivum Seed Ferment Extract is the extract of the product obtained by the fermentation of the seeds of the wheat, Triticum aestivum by the microorganism, Saccharomyces",,"ANTIOXIDANT, HUMECTANT, SKIN PROTECTING",15/10/2010,Humectant,Extrait,Longue (51-100),52,3,2,Oui
87125,SACCHAROMYCES/VACCINIUM VITIS-IDAEA FRUIT FERMENT EXTRACT,,,,,"Saccharomyces/Vaccinium Vitis-Idaea Fruit Ferment Extract is the extract of the product obtained by the fermentation of the fruit of Vaccinium vitis-idaea by the microorganism, Saccharomyces",,"BLEACHING, SKIN CONDITIONING",15/10/2010,Autre,Extrait,Longue (51-100),57,2,2,Oui
59630,SACCHAROMYCES/ZINC/IRON/GERMANIUM/COPPER/MAGNESIUM/SILICON FERMENT,,,,,"Saccharomyces/Zinc/Iron/Germanium/Copper/Magnesium/Silicon Ferment is the product obtained by the fermentation of Saccharomyces in the presence of silicon, zinc, iron, germanium, copper and magnesium ions",III/24,ASTRINGENT,15/10/2010,Autre,Molécule chimique,Longue (51-100),66,1,7,Oui
89834,SAPINDUS EMARGINATUS FRUIT/SUCROSE FERMENT FILTRATE,,,,,Sapindus Emarginatus Fruit/Sucrose Ferment Filtrate is a filtrate of the product obtained by the spontaneous fermentation of the fruit of Sapindus emarginatus and sucrose.,,PERFUMING,02/07/2013,Fragrance / Parfum,Botanique,Longue (51-100),51,1,2,Oui
85420,SCHINZIOPHYTON RAUTANENII KERNEL OIL POLYGLYCERYL-6 ESTERS,,,,,Schinziophyton Rautanenii Kernel Oil Polyglyceryl-6 Esters is the product formed by the transesterification of Schinziophyton Rautanenii Kernel Oil and Polyglycerin-6,,"EMOLLIENT, EMULSIFYING, SURFACTANT",15/10/2010,Tensioactif,Huile,Longue (51-100),58,3,1,Non
83882,SCHIZOPHYLLUM COMMUNE MYCELIUM FERMENT FILTRATE EXTRACT,,,,,Schizophyllum Commune Mycelium Ferment Filtrate Extract is the extract of a filtrate of the product obtained by the fermentation of the mycelium of Schizophyllum commune,,"HUMECTANT, SKIN CONDITIONING",15/10/2010,Humectant,Extrait,Longue (51-100),55,2,1,Non
93639,SCHIZOPHYLLUM COMMUNE MYCELIUM/RICE FERMENT EXTRACT FILTRATE,,,,,"Schizophyllum Commune Mycelium/Rice Ferment Extract Filtrate is a filtrate of the extract of the product obtained by the fermentation of  Oryza sativa  (rice) by the microorganism,  Schizophyllum commune.",,"ANTIOXIDANT, HUMECTANT, SKIN CONDITIONING",26/11/2015,Humectant,Extrait,Longue (51-100),60,3,2,Oui
90015,SCHIZOPHYLLUM COMMUNE/CITRUS UNSHIU PEEL EXTRACT FERMENT FILTRATE,,,,,"Schizophyllum Commune/Citrus Unshiu Peel Extract Ferment Filtrate is a filtrate of the product obtained by the fermentation of Citrus Unshiu Peel Extract by the fungus, Schizophyllum commune.",,"ANTIOXIDANT, HUMECTANT, SKIN CONDITIONING",17/03/2014,Humectant,Extrait,Longue (51-100),65,3,2,Oui
58410,SECALE CEREALE PHYTOPLACENTA CULTURE EXTRACT FILTRATE,,,,,"Secale Cereale Phytoplacenta Culture Extract Filtrate is a filtrate of an extract of a suspension prepared from the growth media of the Rye, Secale cereale L., Poaceae",,SKIN CONDITIONING,04/03/2011,Autre,Extrait,Longue (51-100),53,1,1,Non
89243,SESAMUM INDICUM (SESAME) MERISTEM CELL CULTURE EXTRACT,,,,,"Sesamum Indicum (Sesame) Meristem Cell Culture Extract is the extract of a culture of the meristem cells of Sesamum indicum, Pedaliaceae.",,"ANTIOXIDANT, HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING",26/11/2012,Humectant,Extrait,Longue (51-100),54,4,1,Non
93477,SH-POLYPEPTIDE-11 DIPEPTIDE-35 OLIGOPEPTIDE-91 DIPEPTIDE- 19 HEXAPEPTIDE-40,,,,,"sh-Polypeptide-11 Dipeptide-35 Oligopeptide-91 Dipeptide- 19 Hexapeptide-40 is a single chain recombinant fusion peptide, produced by fermentation in  E. coli.  The starting gene is synthesized by the fusion of the gene from sh-Polypeptide-11, Dipeptide-35 , Oligopeptide-91, Dipeptide-19, and Hexapeptide-40. The fusion peptide contains 171amino acids and consists of the proper sequence of the 20 standard amino acids.",,SKIN CONDITIONING,30/11/2015,Autre,Peptide,Longue (51-100),75,1,1,Non
58523,SILICONE QUATERNIUM-16/GLYCIDOXY DIMETHICONE CROSSPOLYMER,,,,,"Siloxanes and silicones, 3-(2-aminoethyl)amino-2-methylbutyl methyl, 3-(3-(tris(C1-18-alkylammonio)-2-hydroxypropyl)-2-(di(3-(tris(C1-18-alkylammonio)-2-hydroxypropyl))aminoethylamino-2-methylbutyl chlorides",,"HAIR CONDITIONING, HAIR FIXING",15/10/2010,Soin capillaire,Silicone,Longue (51-100),57,2,2,Oui
92146,SODIUM ACETYL ETHYLCARBOXYL METHYLTHIAZOLIDINE CARBOXYLATE,,,,,,,"HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING",20/11/2014,Humectant,Molécule chimique,Longue (51-100),58,3,1,Non
85396,SODIUM ACRYLATE/ACRYLOYLDIMETHYLTAURATE/DIMETHYLACRYLAMIDE CROSSPOLYMER,,,187725-30-0,,"Sodium Acrylate/Acryloyldimethyltaurate/Dimethylacrylamide Crosspolymer is a crosslinked copolymer of sodium acrylate, acryloyldimethyltaurate and dimethylacrylamide",,"EMULSION STABILISING, FILM FORMING, VISCOSITY CONTROLLING",15/10/2010,Émulsifiant,Polymère,Longue (51-100),71,3,3,Oui
91410,SODIUM ACRYLATE/METHALLYLSULFONATE/METHOXY PEG-48 METHACRYLATE/SUCROSE COPOLYMER,,,156175-47-2,,".alpha.-D-Glucopyranoside, .beta.-D-fructofuranosyl, polymer with .alpha.-(2-methyl-1-oxo-2-propenyl)-.omega.-methoxypoly(oxy-1,2-ethanediyl), 2-propenoic acid and sodium 2-methyl-2-propene-1-sulfonate",,CHELATING,20/11/2014,Autre,Polymère,Longue (51-100),80,1,4,Oui
58707,SODIUM ACRYLATE/SODIUM ACRYLAMIDOMETHYLPROPANE SULFONATE COPOLYMER,,,37350-42-8,,Sodium Acrylate/Sodium Acrylamidomethylpropane Sulfonate Copolymer is a copolymer of sodium acrylate and sodium acrylamidomethylpropane sulfonate monomers,,VISCOSITY CONTROLLING,15/10/2010,Agent de viscosité,Polymère,Longue (51-100),66,1,2,Oui
85127,SODIUM ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER,,,,,Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer is a copolymer of sodium acrylate and sodium acryloyldimethyl taurate monomers,,"ANTICAKING, EMULSION STABILISING, FILM FORMING, OPACIFYING, VISCOSITY CONTROLLING",15/10/2010,Émulsifiant,Polymère,Longue (51-100),57,5,2,Oui
58708,SODIUM ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE/ACRYLAMIDE COPOLYMER,,,,,"Sodium acrylate/sodium acryloyldimethyl taurate/acrylamide copolymer is sodium 2-propenoate, polymer with 2-propenamide and sodium 2-methyl-2-(2-propenamido)propanesulfonate",III/66,"ANTICAKING, EMULSION STABILISING, OPACIFYING, VISCOSITY CONTROLLING",15/10/2010,Émulsifiant,Polymère,Longue (51-100),68,4,3,Oui
88914,SODIUM ACRYLATES/BEHENETH-25 METHACRYLATE CROSSPOLYMER,,,,,"Sodium Acrylates/Beheneth-25 Methacrylate Crosspolymer is the sodium salt of a copolymer of acrylic acid, methacrylic acid or one or more of its simple esters and beheneth-25 methacrylate, crosslinked with methylene bis-acrylamide.",,"SKIN CONDITIONING, VISCOSITY CONTROLLING",26/11/2012,Agent de viscosité,Polymère,Longue (51-100),54,2,2,Oui
58711,SODIUM ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER,,,,,"C10-30 Alkyl propenoate, polymer with 2-propenoic acid, 2-methyl-2-propenoic acidand/or one of their simple esters, product with 2-propenyl sucrose ether or 2-propenyl 2,2-dihydroxymethyl-1,3-propanediol ether, sodium salts",,FILM FORMING,15/10/2010,Agent filmogène,Polymère,Longue (51-100),51,1,2,Oui
91688,SODIUM ACRYLATES/METHACRYLOYLETHYL PHOSPHATE COPOLYMER,,,1427037-93-1,,"Sodium Acrylates/Methacryloylethyl Phosphate Copolymer is the sodium salt of a copolymer of acrylic acid, methacrylic acid or one or more of its simple esters and methacryloylethyl phosphate.",,ANTIPLAQUE,20/11/2014,Autre,Polymère,Longue (51-100),54,1,2,Oui
85987,SODIUM ACRYLOYL DIMETHYL TAURATE/PEG-8 DIACRYLATE CROSSPOLYMER,,,,,Sodium Acryloyl Dimethyl Taurate/PEG-8 Diacrylate Crosspolymer is a polymer of sodium acryloyl dimethyl taurate crosslinked by PEG-8 diacrylate,,BINDING,15/10/2010,Autre,Polymère,Longue (51-100),62,1,2,Oui
58714,SODIUM ACRYLOYLDIMETHYL TAURATE/ACRYLAMIDE/VP COPOLYMER,,,,,"Sodium Acryloyldimethyl Taurate/Acrylamide/VP Copolymer is a copolymer of sodium acryloyldimethyltaurate, acrylamide and vinylpyrrolidone monomers",III/66,"EMULSION STABILISING, OPACIFYING, VISCOSITY CONTROLLING",15/10/2010,Émulsifiant,Polymère,Longue (51-100),55,3,3,Oui
85563,SODIUM ACRYLOYLDIMETHYLTAURATE/METHACRYLAMIDOLAURIC ACID COPOLYMER,,,,,Sodium Acryloyldimethyltaurate/Methacrylamidolauric Acid Copolymer is a copolymer of sodium acryloyldimethyltaurate and methyacrylamidolauric acid monomers,,OPACIFYING,15/10/2010,Autre,Polymère,Longue (51-100),66,1,2,Oui
