ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
41214,"TRIMETHYL-2-DECENE-6,8-DIONE",,,13851-06-4,237-584-3,"2,5,7-Trimethyl-2-decene-6,8-dione",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),28,1,1,Non
41187,TRIMETHYL-3-CYCLOHEXENE-1-METHANETHIOL,,,71159-90-5,275-223-1,"alpha,alpha,4-Trimethylcyclohex-3-ene-1-methanethiol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),38,1,1,Non
41197,TRIMETHYL-3-CYCLOHEXENYL-3-BUTEN-2-ONE,,,67801-39-2,267-159-8,"4-(3,5,6-Trimethyl-3-cyclohexenyl)-3-buten-2-one",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),38,1,1,Non
41211,TRIMETHYL-3-CYCLOPENTENYLACETONITRILE,,,15373-31-6,239-405-4,"2,2,3-Trimethylcyclopent-3-enylacetonitrile",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),37,1,1,Non
41227,TRIMETHYL-3-METHYLVINYL-4-VINYLCYCLOHEXYLMETHYL ACETATE,,,84434-64-0,282-865-6,"alpha,alpha,4-Trimethyl-3-(1-methylvinyl)-4-vinylcyclohexylmethyl acetate",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Longue (51-100),55,1,1,Non
41229,TRIMETHYL-3-NONENOL,,,93882-22-5,299-419-1,"2,2,8-Trimethylnonen-3-ol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),19,1,1,Non
41242,TRIMETHYL-3-PHENYLINDAN,,,3910-35-8,223-467-4,"1,1,3-Trimethyl-3-phenylindan",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),23,1,1,Non
41212,"TRIMETHYL-4,9-DECADIENAL",,,32803-39-7,251-227-9,"2,5,9-Trimethyl-4,9-decadienal",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),24,1,1,Non
41228,TRIMETHYL-4-NONANONE,,,123-18-2,204-607-3,"2,6,8-Trimethylnonan-4-one",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),20,1,1,Non
41213,"TRIMETHYL-5,7-DECADIEN-2-ONE",,,67801-41-6,267-161-9,"4,4,8-Trimethyl-5,7-decadien-2-one",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),28,1,1,Non
41225,TRIMETHYL-6-METHYLENECYCLOHEXANEPROPANOL,,,13720-13-3,237-284-2,"alpha,2,2-Trimethyl-6-methylenecyclohexanepropanol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),40,1,1,Non
41226,TRIMETHYL-6-METHYLENECYCLOHEXYLPROPYL ACETATE,,,68479-99-2,270-879-5,"alpha,2,2-Trimethyl-6-methylenecyclohexylpropyl acetate",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),45,1,1,Non
41245,TRIMETHYL-6-THIABICYCLOOCTANE,,,68398-18-5,269-970-2,"4,7,7-Trimethyl-6-thiabicyclo[3.2.1]octane",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),29,1,1,Non
41231,TRIMETHYL-7-OXABICYCLOHEPTYL)-3-BUTEN-2-ONE,,,23267-57-4,245-542-0,"4-(2,2,6-Trimethyl-7-oxabicyclo[4.1.0]heptyl)-3-buten-2-one",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),43,1,1,Non
41224,TRIMETHYL-8-METHYLENEBICYCLO-4-UNDECENE,,,118-65-0,204-267-6,"(1R-(1R*,4Z,9S*))-4,11,11-Trimethyl-8-methylen[7.2.0]undec-4-ene",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),39,1,1,Non
41223,TRIMETHYL-METHYLBUTENYL-BICYCLOHEPTAN-3-ONE,,,74499-58-4,277-895-1,"4,7,7-Trimethyl-2-(3-methyl-2-butenyl) bicyclo[4.1.0]heptan-3-one",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),43,1,1,Non
41237,TRIMETHYL-PENTYL-DIOXANE,,,63449-89-8,264-160-5,"4,4,6-Trimethyl-2-pentyl-1,3-dioxane",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),24,1,1,Non
41236,TRIMETHYL-PENTYLCYCLOPENTANONE,,,65443-14-3,265-779-3,"2,2,5-Trimethyl-5-pentylcyclopentan-1-one",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),30,1,1,Non
41243,TRIMETHYL-PROPYLCYCLOHEXANEPROPANOL,,,70788-30-6,274-892-7,"2,2,6-Trimethyl-alpha-propylcyclohexanepropanol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),35,1,1,Non
41254,TRIMETHYL-VINYLTETRAHYDROFURAN-2-METHANOL,,,5989-33-3,227-814-0,"cis-alpha,alpha,5-Trimethyl-5-vinyltetrahydrofuran-2-methanol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),41,1,1,Non
59857,TRIMETHYLAMINE OXIDE,,,62637-93-8,214-675-6,"Methanamine, N,N-Dimethyl-, N-Oxide, Dihydrate",,"HUMECTANT, MASKING",15/10/2010,Humectant,Molécule chimique,Courte (16-25),20,2,1,Non
90180,TRIMETHYLBENZENE,,,95-63-6,202-436-9,"Benzene, 1,2,4-trimethyl-,Methyl-p-xylene,psuedo-Cumene",,SOLVENT,10/04/2014,Solvant,Molécule chimique,Courte (16-25),16,1,1,Non
87494,TRIMETHYLBENZENEPROPANOL,,,103694-68-4,403-140-4,"3-(2,2-Dimethyl-3-hydroxypropyl)toluene; Benzenepropanol,.beta.,.beta.,3-trimethyl; 2.2-Dimethyl-3-(3-tolyl)propan-1-ol; Majantol",,"MASKING, PERFUMING",15/10/2010,Fragrance / Parfum,Molécule chimique,Courte (16-25),24,2,1,Non
89805,TRIMETHYLBENZOPHENONE,,,954-16-5,403-150-9,Trimethylbenzophenone is the organic compound,,STABILISING,10/12/2012,Autre,Molécule chimique,Courte (16-25),21,1,1,Non
87159,TRIMETHYLBENZOYL DIPHENYLPHOSPHINE OXIDE,,,75980-60-8,278-355-8,"diphenyl(2,4,6-trimethylbenzoyl)phosphine oxide",,SKIN CONDITIONING,12/06/2014,Autre,Molécule chimique,Moyenne (26-50),40,1,1,Non
41161,TRIMETHYLBENZYL ALCOHOL,,,1197-01-9,214-817-7,"alpha,alpha,4-Trimethylbenzyl Alcohol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),23,1,1,Non
41164,TRIMETHYLBICYCLO-2-HEPTANOL,,,512-13-0,208-135-9,"(1S-endo)-1,3,3-Trimethylbicyclo[2.2.1]heptan-2-ol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),27,1,1,Non
41165,TRIMETHYLBICYCLO-2-HEPTANONE,,,4695-62-9,225-160-0,"(1S)-1,3,3-Trimethylbicyclo[2.2.1]heptan-2-one",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),28,1,1,Non
41174,TRIMETHYLBICYCLO-2-HEPTYLOXYETHANOL,,,7070-15-7,230-364-8,"exo-2-((1,7,7-Trimethylbicyclo[2.2.1]hept-2-yl)oxy)ethanol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),35,1,1,Non
41166,TRIMETHYLBICYCLO-3-HEPTEN-2-OL,,,473-67-6,207-470-8,"4,6,6-Trimethylbicyclo[3.1.1]hept-3-en-2-ol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),30,1,1,Non
41167,TRIMETHYLBICYCLO-3-HEPTEN-2-ONE,,,18309-32-5,242-195-7,"(1R)-4,6,6-Trimethylbicyclo[3.1.1]hept-3-en-2-one",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),31,1,1,Non
41170,TRIMETHYLBICYCLO-3-HEPTYLACRYLONITRILE,,,68804-00-2,272-319-5,"3-(4,7,7-Trimethylbicyclo[4.1.0]hept-3-yl) acrylonitrile",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),38,1,1,Non
41168,TRIMETHYLBICYCLO-4-HEPTEN-3-YLMETHANOL,,,15103-32-9,239-155-6,"4,7,7-Trimethylbicyclo[4.1.0]hept-4-en-3-ylmethanol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),38,1,1,Non
41169,TRIMETHYLBICYCLO-4-HEPTEN-3-YLMETHYL ACETATE,,,15103-33-0,239-156-1,"4,7,7-Trimethylbicyclo[4.1.0]hept-4-en-3-ylmethyl acetate",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),44,1,1,Non
41175,TRIMETHYLBICYCLOHEPT-2-YL PROPIONATE,,,20279-25-8,243-673-8,"1,7,7-Trimethylbicyclo[2.2.1]hept-2-yl propanoate",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),36,1,1,Non
41173,TRIMETHYLBICYCLOHEPT-3-YLIDENEPROPIONONITRILE,,,68804-02-4,272-321-6,"3-(4,7,7-Trimethylbicyclo[4.1.0]hept-3-ylidene) propiononitrile",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),45,1,1,Non
41162,TRIMETHYLBICYCLOHEPTANE,,,473-55-2/6876-13-7,207-467-1/229-978-9,"2,6,6-Trimethylbicyclo[3.1.1]heptane",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),23,1,1,Non
41163,TRIMETHYLBICYCLOHEPTANE-2-METHANOL,,,66062-78-0,266-095-8,"alpha,3,3-Trimethylbicyclo[2.2.1]heptane-2-methanol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),34,1,1,Non
41178,TRIMETHYLCYCLOHEXANOL,,,116-02-9,204-122-7,"3,3,5-Trimethylcyclohexanol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),21,1,1,Non
41189,TRIMETHYLCYCLOHEXENE-1-METHANOL,,,72812-40-9,276-861-3,"1,2,4(or 1,3,5)-Trimethylcyclohex-3-ene-1-methanol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),31,1,1,Non
91427,TRIMETHYLCYCLOHEXYL ACRYLATE,,,86178-38-3,,"2-Propenoic acid, 3,3,5-trimethylcyclohexyl ester",,FILM FORMING,28/11/2014,Agent filmogène,Molécule chimique,Moyenne (26-50),28,1,1,Non
89233,TRIMETHYLCYCLOHEXYL BUTYLCARBAMATE,,,1228376-60-0,,Trimethylcyclohexyl Butylcarbamate is the organic compound,,SKIN CONDITIONING,14/12/2012,Autre,Molécule chimique,Moyenne (26-50),34,1,1,Non
41204,TRIMETHYLCYCLOHEXYLACETYL-CYCLOPENTANONE,,,84642-57-9,283-434-5,"2-((3,3,5-Trimethylcyclohexyl)acetyl)cyclopentan-1-one",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),40,1,1,Non
39255,TRIMETHYLCYCLOPENTENYL DIMETHYLISOPENTENOL,,,107898-54-4,411-580-3,"3,3-Dimethyl-5-(2,2,3-trimethyl-3-cyclopentenyl)-4-penten-2-ol; (±) trans-3,3-Dimethyl-5-(2,2,3-trimethyl-cyclopent-3-en-1-yl)-pent-4-en-2-ol",,PERFUMING,15/10/2010,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),42,1,1,Non
89727,TRIMETHYLDECENEDIONE,,,13851-06-4,,Trimethyldecenedione is the organic compound.,,"BLEACHING, CHELATING",04/04/2013,Autre,Molécule chimique,Courte (16-25),20,2,1,Non
41218,TRIMETHYLDODECATRIEN-3-YL ACETATE,,,2306-78-7,218-978-4,"3,7,11-Trimethyldodeca-1,6,10-trien-3-yl acetate",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),33,1,1,Non
41219,TRIMETHYLHEXANAL,,,5435-64-3,226-603-0,"3,5,5-Trimethylhexanal",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),16,1,1,Non
80390,TRIMETHYLHEXANOL,,,3452-97-9,222-376-7,"3,5,5-Trimethylhexan-1-ol",,"MASKING, SOLVENT",15/10/2010,Solvant,Molécule chimique,Courte (16-25),16,2,1,Non
41220,TRIMETHYLHEXYL ACETATE,,,58430-94-7,261-245-9,"3,5,5-Trimethylhexyl Acetate",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),22,1,1,Non
41221,TRIMETHYLHEXYL FORMATE,,,67355-38-8,266-661-4,"3,5,5-Trimethylhexyl formate",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),22,1,1,Non
41222,TRIMETHYLHEXYL PROPIONATE,,,68991-95-7,273-659-7,"3,3,5-Trimethylhexyl propanoate",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),25,1,1,Non
41230,TRIMETHYLNORBORNAN-2-ONE,,,7787-20-4,232-107-5,"1,3,3-Trimethylnorbornan-2-one",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),24,1,1,Non
59858,TRIMETHYLOL PROPANE CYCLOHEXENE DICARBOXYLATE,,,,,Cyclohexene Alkyd Resin,,FILM FORMING,15/10/2010,Agent filmogène,Molécule chimique,Moyenne (26-50),45,1,1,Non
83045,TRIMETHYLOLPROPANE,,,77-99-6,201-074-9,"2-Ethyl-2-Hydroxymethyl-1,3-Propanediol; 1,1,1-Tris(hydroxymethyl)propane; propylidynetrimethanol; TMP",,"HUMECTANT, SOLVENT",24/01/2011,Humectant,Molécule chimique,Courte (16-25),18,2,1,Non
86732,TRIMETHYLOLPROPANE HYDROXYPROPYL BIS-HYDROXYETHYLAMINE DENDRIMER,,,,,Trimethylolpropane Hydroxypropyl Bis-Hydroxyethylamine Dendrimer is the multibranched polymer formed by the sequential reaction of Trimethylolpropane with hydroxypropyl bis-hydroxyethylamine,,"CHELATING, CLEANSING, SURFACTANT",15/10/2010,Tensioactif,Molécule chimique,Longue (51-100),64,3,1,Non
59859,TRIMETHYLOLPROPANE TRIACRYLATE,,,15625-89-5,239-701-3,"2-Propenoic acid, 2-ethyl-2-[[(1-oxo-2-propenyl)oxy]methyl]-1,3-propanediyl ester",,"FILM FORMING, HAIR CONDITIONING, HAIR FIXING",15/10/2010,Agent filmogène,Molécule chimique,Moyenne (26-50),30,3,1,Non
80391,TRIMETHYLOLPROPANE TRICAPRYLATE/TRICAPRATE,,,11138-60-6,234-392-1,"Decanoic acid, mixed esters with octanoic acid and 2-ethyl-2-(hydroxymethly)-1,3-propanediol",,"EMOLLIENT, SKIN CONDITIONING",15/10/2010,Émollient / Conditioning,Molécule chimique,Moyenne (26-50),42,2,2,Oui
38745,TRIMETHYLOLPROPANE TRICOCOATE,,,85566-29-6,287-640-6,"Fatty acids, coco, triesters with trimethylolpropane.",,"EMOLLIENT, SKIN CONDITIONING",15/10/2010,Émollient / Conditioning,Molécule chimique,Moyenne (26-50),29,2,1,Non
38746,TRIMETHYLOLPROPANE TRIETHYLHEXANOATE,,,26086-33-9,,"2-Ethyl-2-[[2-ethylhexanoyloxy]methyl]-1,3-propanediyl di-2-ethylhexanoate",,"EMOLLIENT, SKIN CONDITIONING",15/10/2010,Émollient / Conditioning,Molécule chimique,Moyenne (26-50),36,2,1,Non
38747,TRIMETHYLOLPROPANE TRIISOSTEARATE,,,68541-50-4,271-347-5,"2-Ethyl-2-[[(1-oxoisooctadecyl)oxy]methyl]-1,3-propanediyl bis(isooctadecanoate)",,"EMOLLIENT, SKIN CONDITIONING",15/10/2010,Émollient / Conditioning,Molécule chimique,Moyenne (26-50),33,2,1,Non
38748,TRIMETHYLOLPROPANE TRILAURATE,,,25268-73-9,246-777-1,"2-Ethyl-2-[[(1-oxododecyl)oxy]methyl]propane-1,3-diyl dilaurate",,"EMOLLIENT, SKIN CONDITIONING",15/10/2010,Émollient / Conditioning,Molécule chimique,Moyenne (26-50),29,2,1,Non
59860,TRIMETHYLOLPROPANE TRIMETHACRYLATE,,,3290-92-4,221-950-4,"2-Propenoic acid, 2-methyl-, 2-ethyl-2-[[2-methyl-1-oxo-2-propenyl)oxy]methyl]-1,3-propanediyl ester",,FILM FORMING,15/10/2010,Agent filmogène,Molécule chimique,Moyenne (26-50),34,1,1,Non
80396,TRIMETHYLOLPROPANE TRISTEARATE,,,15196-52-8,239-252-3,"2-Ethyl-2-[[(1-oxooctadecyl)oxy]methyl]propane-1,3-diyl distearate",,"EMOLLIENT, SKIN CONDITIONING",15/10/2010,Émollient / Conditioning,Molécule chimique,Moyenne (26-50),30,2,1,Non
41235,TRIMETHYLPENTADECATRIEN-2-ONE,,,762-29-8,212-097-9,"6,10,14-Trimethylpentadeca-5,9,13-trien-2-one",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),29,1,1,Non
59864,TRIMETHYLPENTANEDIYL DIBENZOATE,,,68052-23-3,268-316-3,"1,3-Pentanediol, 2,2,4-Trimethyl-, Dibenzoate",,PLASTICISER,15/10/2010,Autre,Molécule chimique,Moyenne (26-50),31,1,1,Non
41238,TRIMETHYLPHENETHYL ALCOHOL,,,20834-59-7,244-072-3,"alpha,alpha,4-Trimethylphenethyl alcohol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),26,1,1,Non
41244,TRIMETHYLPYRAZINE,,,14667-55-1,238-712-0,"2,3,5-Trimethylpyrazine",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),17,1,1,Non
80398,TRIMETHYLSILOXYSILICATE,,,,,"Silica, reaction products with trimethylsilane",,"ANTIFOAMING, EMOLLIENT, SKIN CONDITIONING",15/10/2010,Tensioactif,Molécule chimique,Courte (16-25),23,3,1,Non
59872,TRIMETHYLSILOXYSILYLCARBAMOYL PULLULAN,,,,,"Pullulan, reaction products with trimethylsilyloxysilylisocyante",,"FILM FORMING, HAIR FIXING",15/10/2010,Agent filmogène,Molécule chimique,Moyenne (26-50),38,2,1,Non
85411,TRIMETHYLSILYL PULLULAN,,,,,Trimethylsilyl Pullulan is Pullulan modified with trimethylsilyl groups,,"FILM FORMING, VISCOSITY CONTROLLING",15/10/2010,Agent filmogène,Molécule chimique,Courte (16-25),23,2,1,Non
59869,TRIMETHYLSILYL TRIMETHYLSILOXY GLYCOLATE,,,33581-77-0,251-580-9,"Acetic acid, [(trimethylsilyl)oxy]-, trimethylsilyl ester",,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Moyenne (26-50),40,1,1,Non
59870,TRIMETHYLSILYL TRIMETHYLSILOXY LACTATE,,,17596-96-2,,"Propanoic acid, 2-[(trimethylsilyl)oxy]-, trimethylsilyl ester",,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Moyenne (26-50),38,1,1,Non
59871,TRIMETHYLSILYL TRIMETHYLSILOXY SALICYLATE,,,3789-85-3,,"Benzoic acid, 2-[(trimethylsilyl)oxy]-, trimethylsilyl ester",,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Moyenne (26-50),41,1,1,Non
41246,TRIMETHYLTRICYCLODODECANOL,,,472-97-9,207-458-2,"4,4,8-Trimethyltricyclo[6.3.1.02,5]dodecan-1-ol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),26,1,1,Non
41247,TRIMETHYLTRICYCLODODECANYL ACETATE,,,57082-24-3,260-555-1,"(1R-(1alpha,2alpha,5beta,8beta))-4,4,8-Trimethyltricyclo[6.3.1.02,5]dodecanyl acetate",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),34,1,1,Non
